PassengerId,Survived,Pclass_2,Pclass_3,Sex_1,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
768,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
770,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
771,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
772,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
773,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
775,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
776,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
777,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
778,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
779,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
780,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
781,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
783,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
784,0,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
785,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
786,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
787,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
789,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
790,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
791,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
792,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
793,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
794,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
795,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
796,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
797,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
800,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
801,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
802,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
803,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
804,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
805,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
806,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
807,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
808,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
810,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
811,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
812,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
813,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
814,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
815,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
816,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
819,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
820,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
821,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
822,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
823,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
824,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
825,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
826,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
827,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
828,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
829,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
830,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
831,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
832,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
833,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
834,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
835,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
836,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
837,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
838,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
839,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
840,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
841,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
842,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
843,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
844,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
845,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
846,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
847,0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
848,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
849,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
850,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
851,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
852,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
853,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
854,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
855,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
856,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
857,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
858,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
859,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
860,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
861,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
862,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
863,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
865,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
866,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
867,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
868,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
869,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
870,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
871,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
872,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
873,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
874,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
875,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
876,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
878,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
879,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
880,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
881,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
882,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
883,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
885,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
886,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
887,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
890,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
891,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
