PassengerId,source,Survived,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9,Cabin_0,Cabin_1,Embarked_0,Embarked_1,Embarked_2
589,train,0.0,-0.5816283106401147,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
590,train,0.0,-0.11652321631629182,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
591,train,0.0,0.4260993937281682,-0.5057078428116852,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
592,train,1.0,1.7438971609789997,0.8697623303260494,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
593,train,0.0,1.356309582375814,-0.5032910637405889,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
594,train,0.0,-0.11652321631629182,-0.49362394745620336,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
595,train,0.0,0.5811344251694425,-0.14077420307613292,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
596,train,0.0,0.5036169094488053,-0.17654253332835926,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
597,train,1.0,-0.11652321631629182,-0.005434575094736029,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
598,train,0.0,1.5113446138170883,-0.6434642498641785,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
599,train,0.0,-0.11652321631629182,-0.5037744195548081,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
600,train,1.0,1.5113446138170883,0.4572181428898986,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
601,train,1.0,-0.4265932791988404,-0.12143997050736192,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
602,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
603,train,0.0,-0.11652321631629182,0.17630721105171118,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
604,train,0.0,1.1237570352139026,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
605,train,1.0,0.4260993937281682,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
606,train,0.0,0.5036169094488053,-0.34281693341978964,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
607,train,0.0,0.03851181512498246,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
608,train,1.0,-0.19404073203692898,-0.05377015651666348,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
609,train,1.0,-0.5816283106401147,0.16043767295926398,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
610,train,1.0,0.8136869723313539,2.3236154157208384,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
611,train,0.0,0.7361694566107168,-0.038786126275866,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
612,train,0.0,-0.11652321631629182,-0.507157910254343,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
613,train,1.0,-0.11652321631629182,-0.3437836450482282,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
614,train,0.0,-0.11652321631629182,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
615,train,0.0,0.4260993937281682,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
616,train,1.0,-0.4265932791988404,0.6132608671059354,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
617,train,0.0,0.34858187800753104,-0.3650513008738763,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
618,train,0.0,-0.2715582477575661,-0.3321831055069656,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
619,train,1.0,-1.9769435936115833,0.11057082031788987,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
620,train,0.0,-0.2715582477575661,-0.44045480789208313,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
621,train,0.0,-0.19404073203692898,-0.3640033854686489,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
622,train,1.0,0.9687220037726282,0.37263087540152556,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
623,train,1.0,-0.736663342081389,-0.33911056103635623,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
624,train,0.0,-0.6591458263607518,-0.4916093204225374,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
625,train,0.0,-0.6591458263607518,-0.3321831055069656,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
626,train,0.0,2.4415548024647338,-0.01856638585544531,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
627,train,0.0,2.131484739582185,-0.40468647763985677,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
628,train,1.0,-0.6591458263607518,0.8637996530018404,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
629,train,0.0,-0.2715582477575661,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
630,train,0.0,-0.11652321631629182,-0.4939468291401018,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
631,train,1.0,3.91438760115684,-0.06343727280104898,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
632,train,0.0,1.6663796452583626,-0.5070767064775542,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
633,train,1.0,0.19354684656625676,-0.05377015651666348,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
634,train,0.0,-0.11652321631629182,-0.6434642498641785,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
635,train,0.0,-1.5893560150083976,-0.10403916119546806,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
636,train,1.0,-0.11652321631629182,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
637,train,0.0,0.19354684656625676,-0.4902404567566684,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
638,train,0.0,0.1160293308456196,-0.13594064493394017,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
639,train,0.0,0.891204488051991,0.12386310520891992,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
640,train,0.0,-0.11652321631629182,-0.3321831055069656,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
641,train,0.0,-0.736663342081389,-0.4916093204225374,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
642,train,1.0,-0.4265932791988404,0.6963980671516505,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
643,train,0.0,-2.1319786250528576,-0.10403916119546806,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
644,train,1.0,-0.11652321631629182,0.4488386864945933,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
645,train,1.0,-2.228875519703654,-0.2711197987850163,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
646,train,1.0,1.4338270980964511,0.8400359477515641,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
647,train,0.0,-0.8141808578020261,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
648,train,1.0,2.053967223861548,0.042901006327191425,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
649,train,0.0,-0.11652321631629182,-0.49749079396995755,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
650,train,1.0,-0.5041107949194775,-0.49749079396995755,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
651,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
652,train,1.0,-0.8916983735226632,-0.19877690078244586,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
653,train,0.0,-0.6591458263607518,-0.4804128663419621,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
654,train,1.0,-0.11652321631629182,-0.4920926762367567,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
655,train,0.0,-0.8916983735226632,-0.5129581800249743,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
656,train,0.0,-0.4265932791988404,0.7776018439404888,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
657,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
658,train,0.0,0.19354684656625676,-0.3437836450482282,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
659,train,0.0,-0.5041107949194775,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
660,train,0.0,2.2090022553028223,1.5466209443633547,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
661,train,1.0,1.5888621295377254,1.9405559329520634,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
662,train,0.0,0.8136869723313539,-0.5037744195548081,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
663,train,0.0,1.356309582375814,-0.14874957401075098,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
664,train,0.0,0.5036169094488053,-0.49853870937518496,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
665,train,1.0,-0.736663342081389,-0.4902404567566684,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
666,train,0.0,0.19354684656625676,0.7776018439404888,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
667,train,0.0,-0.34907576347820324,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
668,train,0.0,-0.11652321631629182,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
669,train,0.0,1.0462395194932654,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
670,train,1.0,-0.11652321631629182,0.36191584371191265,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
671,train,1.0,0.8136869723313539,0.11057082031788987,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
672,train,0.0,0.1160293308456196,0.36191584371191265,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
673,train,0.0,3.139212443950468,-0.44045480789208313,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
674,train,1.0,0.1160293308456196,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
675,train,0.0,-0.11652321631629182,-0.6434642498641785,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
676,train,0.0,-0.8916983735226632,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
677,train,0.0,-0.3878345213385218,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
678,train,1.0,-0.8916983735226632,-0.4531825331921051,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
679,train,0.0,1.0462395194932654,0.2633112576111806,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
680,train,1.0,0.5036169094488053,9.262027654708204,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
681,train,0.0,-0.11652321631629182,-0.4861319323358046,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
682,train,1.0,-0.19404073203692898,0.8400359477515641,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
683,train,0.0,-0.736663342081389,-0.4651059544172661,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
684,train,0.0,-1.201768436405212,0.2633112576111806,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
685,train,0.0,2.3640372867440966,0.11057082031788987,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
686,train,0.0,-0.34907576347820324,0.16043767295926398,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
687,train,0.0,-1.201768436405212,0.12386310520891992,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
688,train,0.0,-0.8141808578020261,-0.44681963725372253,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
689,train,0.0,-0.8916983735226632,-0.49273843960455366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
690,train,1.0,-1.1242509206845748,3.4425841256384593,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
691,train,1.0,0.1160293308456196,0.45858700655576756,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
692,train,1.0,-1.9769435936115833,-0.3840626517587488,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
693,train,1.0,-0.11652321631629182,0.4488386864945933,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
694,train,0.0,-0.34907576347820324,-0.5037744195548081,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
695,train,0.0,2.3640372867440966,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
696,train,0.0,1.7438971609789997,-0.3824521101857702,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
697,train,0.0,1.1237570352139026,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
698,train,1.0,-0.11652321631629182,-0.4939468291401018,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
699,train,0.0,1.5113446138170883,1.5003792603286252,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
700,train,0.0,0.9687220037726282,-0.4955573707130805,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
701,train,1.0,-0.8916983735226632,3.7555570153454396,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
702,train,1.0,0.4260993937281682,-0.13521561121261122,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
703,train,0.0,-0.8916983735226632,-0.3640033854686489,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
704,train,0.0,-0.34907576347820324,-0.49378442158652414,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
705,train,0.0,-0.2715582477575661,-0.4916093204225374,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
706,train,0.0,0.7361694566107168,-0.14077420307613292,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
707,train,1.0,1.2012745509345397,-0.3824521101857702,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
708,train,1.0,0.9687220037726282,-0.13521561121261122,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
709,train,1.0,-0.5816283106401147,2.286638695933064,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
710,train,1.0,-0.11652321631629182,-0.34869840696720983,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
711,train,1.0,-0.4265932791988404,0.313661466066774,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
712,train,0.0,-0.11652321631629182,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
713,train,1.0,1.4338270980964511,0.36191584371191265,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
714,train,0.0,-0.03900570059565468,-0.4601119221447526,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
715,train,0.0,1.7438971609789997,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
716,train,0.0,-0.8141808578020261,-0.4955573707130805,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
717,train,1.0,0.6586519408900796,3.7555570153454396,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
718,train,1.0,-0.19404073203692898,-0.44045480789208313,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
719,train,0.0,-0.11652321631629182,-0.3437836450482282,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
720,train,0.0,0.2710643622868939,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
721,train,1.0,-1.821908562170309,-0.005434575094736029,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
722,train,0.0,-0.9692158892433004,-0.5070767064775542,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
723,train,0.0,0.34858187800753104,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
724,train,0.0,1.5888621295377254,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
725,train,1.0,-0.19404073203692898,0.38318349953756076,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
726,train,0.0,-0.736663342081389,-0.4759814602371998,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
727,train,1.0,0.03851181512498246,-0.23744536591998783,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
728,train,1.0,-0.11652321631629182,-0.49386562536331297,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
729,train,0.0,-0.34907576347820324,-0.14077420307613292,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
730,train,0.0,-0.34907576347820324,-0.4902404567566684,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
731,train,1.0,-0.03900570059565468,3.4425841256384593,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
732,train,0.0,-1.4343209835671233,-0.2802223554783936,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
733,train,0.0,-0.11652321631629182,-0.6434642498641785,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
734,train,0.0,-0.5041107949194775,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
735,train,0.0,-0.5041107949194775,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
736,train,0.0,-0.07776445845597325,-0.3321831055069656,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
737,train,0.0,1.4338270980964511,0.02114999468732407,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
738,train,1.0,0.4260993937281682,9.262027654708204,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
739,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
740,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
741,train,1.0,-0.11652321631629182,-0.06343727280104898,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
742,train,0.0,0.5036169094488053,0.8810399881834134,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
743,train,1.0,-0.6591458263607518,4.429355020367108,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
744,train,0.0,-0.4265932791988404,-0.3321831055069656,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
745,train,1.0,0.1160293308456196,-0.4902404567566684,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
746,train,0.0,3.139212443950468,0.7292662625185613,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
747,train,0.0,-1.0467334049639376,-0.25194604034656604,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
748,train,1.0,0.03851181512498246,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
749,train,0.0,-0.8141808578020261,0.38318349953756076,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
750,train,0.0,0.1160293308456196,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
751,train,1.0,-1.9769435936115833,-0.19877690078244586,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
752,train,1.0,-1.821908562170309,-0.40226969856876044,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
753,train,0.0,0.2710643622868939,-0.4597890404608541,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
754,train,0.0,-0.5041107949194775,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
755,train,1.0,1.4338270980964511,0.6132608671059354,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
756,train,1.0,-2.235076920961305,-0.3631178776169992,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
757,train,0.0,-0.11652321631629182,-0.49273843960455366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
758,train,0.0,-0.8916983735226632,-0.42112057532331215,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
759,train,0.0,0.34858187800753104,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
760,train,1.0,0.2710643622868939,1.0289468673345115,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
761,train,0.0,-0.11652321631629182,-0.3631178776169992,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
762,train,0.0,0.891204488051991,-0.5057078428116852,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
763,train,1.0,-0.736663342081389,-0.5036932157780193,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
764,train,1.0,0.5036169094488053,1.6766436583883395,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
765,train,0.0,-1.0467334049639376,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
766,train,1.0,1.6663796452583626,0.8637996530018404,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
767,train,0.0,-0.11652321631629182,0.12217135985915248,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
