PassengerId,source,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
574,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
575,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
576,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
577,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
578,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
579,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
580,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
581,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
582,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
583,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
584,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
585,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
586,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
587,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
588,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
589,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
590,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
591,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
592,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
593,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
594,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
595,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
596,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
597,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
598,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
599,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
600,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
601,train,1.0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
602,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
603,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
604,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
605,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
606,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
607,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
608,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
609,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
610,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
611,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
612,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
613,train,1.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
614,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
615,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
616,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
617,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
618,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
619,train,1.0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
620,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
621,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
622,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
623,train,1.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
624,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
625,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
626,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
627,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
628,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
629,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
630,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
631,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
632,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
633,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
634,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
635,train,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
636,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
637,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
638,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
639,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
640,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
641,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
642,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
643,train,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
644,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
645,train,1.0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
646,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
647,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
648,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
649,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
650,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
651,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
652,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
653,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
654,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
655,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
656,train,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
657,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
658,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
659,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
660,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
661,train,1.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
662,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
663,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
664,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
665,train,1.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
666,train,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
667,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
668,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
669,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
670,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
671,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
672,train,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
673,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
674,train,1.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
675,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
676,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
677,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
678,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
679,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
680,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
681,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
682,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
683,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
684,train,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
685,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
686,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
687,train,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
688,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
689,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
690,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
691,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
692,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
693,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
694,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
695,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
696,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
697,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
698,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
699,train,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
700,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
701,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
702,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
703,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
704,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
705,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
706,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
707,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
708,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
709,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
710,train,1.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
711,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
712,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
713,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
714,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
715,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
716,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
717,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
718,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
719,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
720,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
721,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
722,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
723,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
724,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
725,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
726,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
727,train,1.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
728,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
729,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
730,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
731,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
732,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
733,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
734,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
735,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
736,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
737,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
738,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
739,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
740,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
741,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
742,train,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
743,train,1.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
744,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
745,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
746,train,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
747,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
748,train,1.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
749,train,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
750,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
751,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
752,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
753,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
754,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
755,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
756,train,1.0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
757,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
758,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
759,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
760,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
761,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
762,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
763,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
764,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
765,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
766,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
767,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
768,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
769,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
770,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
771,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
772,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
773,train,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
774,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
775,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
776,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
777,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
778,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
779,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
780,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
781,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
782,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
783,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
784,train,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
785,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
786,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
787,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
788,train,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
789,train,1.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
790,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
791,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
792,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
793,train,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
794,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
795,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
796,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
797,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
798,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
799,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
800,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
801,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
802,train,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
803,train,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
804,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
805,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
806,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
807,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
808,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
809,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
810,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
811,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
812,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
813,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
814,train,0.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
815,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
816,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
817,train,0.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
818,train,0.0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
819,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
820,train,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
821,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
822,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
823,train,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
824,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
825,train,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
826,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
827,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
828,train,1.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
829,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
830,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
831,train,1.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
832,train,1.0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
833,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
834,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
835,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
836,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
837,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
838,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
839,train,1.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
840,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
841,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
842,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
843,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
844,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
845,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
846,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
847,train,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
848,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
849,train,0.0,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
850,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
851,train,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
852,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
853,train,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
854,train,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
855,train,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
856,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
857,train,1.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
858,train,1.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
859,train,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
860,train,0.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
861,train,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
